unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
1,101,4.8874872837111906e-05,8.027315381697886e-05,100.0,519.1914,642.3767,1587.9065,1401.7962,14.6248,21.5922,555.2362,2388.7454,9050.9013,1.2995,47.5549,522.4892,2379.4885,8161.2925,8.4023,0.0301,392.468,2384.3219,99.8673,38.8756,23.2182
1,102,2.8804777656418214e-05,0.00012330130355650914,100.0,519.0195,642.5807,1594.4998,1401.3241,14.6349,21.6348,553.6558,2393.4369,9047.4559,1.3027,47.5146,522.2843,2386.2732,8136.5869,8.3977,0.03,391.8335,2386.7401,100.0063,38.823,23.265
1,103,0.0014275855947397135,0.00022076208915383877,100.0,518.6888,643.4535,1588.7074,1402.3161,14.5924,21.6281,553.9171,2393.2794,9026.7925,1.2968,47.608,521.9546,2388.2803,8153.0532,8.4255,0.03,392.0195,2389.1276,99.9739,38.7393,23.2934
1,104,0.0005313299041153651,0.00026299014325004247,100.0,518.4054,642.5411,1592.8624,1402.1768,14.6018,21.6386,554.9892,2384.1832,9034.9072,1.3048,47.4794,521.4429,2382.8598,8138.6836,8.4105,0.03,392.1345,2390.4978,99.7884,38.6743,23.2485
1,105,-0.0017814150446660852,0.00017770013845910433,100.0,517.5808,643.8336,1587.6387,1404.0932,14.6163,21.6413,555.4364,2394.9258,9049.199,1.3039,47.569,521.1262,2387.8482,8150.0597,8.4071,0.03,391.5801,2390.3052,99.975,38.7855,23.1899
1,106,0.000494864384194274,0.00020990689287745282,100.0,517.8517,643.6633,1589.2085,1403.49,14.6406,21.6251,554.2804,2383.3956,9044.4346,1.3038,47.3783,521.9793,2387.3494,8140.6992,8.4294,0.03,392.6768,2391.6291,100.1654,38.769,23.2505
1,107,-0.00026904105782294937,0.0003043654221339004,100.0,518.9709,644.2462,1591.1858,1404.3893,14.5866,21.613,555.2955,2385.1732,9024.8563,1.3028,47.5379,522.0153,2393.6454,8155.2551,8.4145,0.0301,392.2465,2394.611,100.3981,38.6337,23.2763
1,108,-1.0946331089406718e-05,7.772024237286647e-05,100.0,519.6785,644.3744,1585.7824,1399.9945,14.6056,21.5873,553.8137,2386.1895,9057.8599,1.3009,47.6034,522.3443,2393.3735,8126.6785,8.4017,0.03,393.1962,2382.5656,99.9434,38.7163,23.2409
1,109,0.0020108373149903304,0.00033867997809979293,100.0,517.6171,643.9229,1593.614,1401.7966,14.6254,21.6249,553.2766,2384.3155,9050.139,1.2982,47.6124,521.111,2390.7863,8138.2989,8.4084,0.0301,392.2721,2391.8891,99.9859,38.7505,23.1787
1,110,0.000790863278736235,0.00013377096128046746,100.0,517.4743,641.8987,1595.8394,1399.8932,14.6171,21.652,554.4257,2388.4016,9043.9165,1.3029,47.5813,521.0288,2389.5374,8134.7628,8.4342,0.0299,391.9793,2393.4521,99.9433,38.7327,23.2147
1,111,0.001498897013081135,0.00010226114327601345,100.0,518.9774,644.4479,1595.325,1403.2356,14.6266,21.5884,554.1175,2380.8031,9053.6824,1.3014,47.7014,520.3724,2385.6175,8123.793,8.4448,0.03,392.8879,2388.046,99.9255,38.7932,23.2298
1,112,0.0017511689924153658,0.00022844942630156944,100.0,519.2087,644.1119,1593.7849,1401.3365,14.6003,21.5377,552.5933,2385.5567,9056.0949,1.3023,47.6759,521.8967,2386.3031,8137.1838,8.4097,0.03,392.341,2388.4411,100.0351,38.7619,23.1987
1,113,0.002521105620016775,0.00027370623221777916,100.0,517.8782,643.0625,1593.7777,1400.8143,14.5987,21.6482,553.825,2385.908,9030.5485,1.2985,47.5554,521.7986,2385.2948,8131.355,8.4028,0.03,393.65,2386.7574,99.971,38.5602,23.2046
1,114,0.0036511908436598927,0.0004273131438398079,100.0,518.8586,644.8388,1597.9002,1404.0937,14.6864,21.5948,553.3243,2392.6715,9012.2927,1.2988,47.7342,521.1955,2395.6506,8100.2745,8.3965,0.0299,392.8676,2387.0988,100.0235,38.6468,23.193
1,115,-0.0014808662806330823,0.00034187900280529084,100.0,518.1331,645.0631,1591.7639,1404.1677,14.6241,21.5912,552.8972,2391.8244,9048.5222,1.302,47.6466,519.3334,2394.3797,8145.8509,8.4288,0.03,392.1872,2385.0307,100.0001,38.7805,23.1063
1,116,0.0016075788014135509,0.0002310796827474066,100.0,518.8849,643.4776,1594.8563,1397.9405,14.6042,21.5776,552.4724,2394.8875,9058.2455,1.3024,47.7306,520.01,2390.1116,8137.8719,8.4447,0.03,392.4277,2386.5367,100.0177,38.6021,23.1937
1,117,0.002087131339801587,0.00033516110203112655,100.0,519.8133,645.2772,1594.7776,1403.4531,14.6129,21.6089,554.0215,2385.1511,9058.1181,1.2946,47.6742,521.5545,2382.624,8140.4372,8.4393,0.0299,392.0435,2388.6315,99.9028,38.5704,23.1666
1,118,0.0011055001130397541,0.00030432062034771695,100.0,519.0972,644.6882,1598.3649,1401.7341,14.6296,21.509,554.1767,2386.2095,9063.0631,1.2964,47.7268,520.9325,2387.4969,8149.3738,8.4261,0.03,392.8175,2385.2591,99.8912,38.5431,23.1372
1,119,-0.0005501745599867638,0.0001989972985550712,100.0,516.9754,644.7658,1596.2747,1407.9279,14.6097,21.5508,553.1431,2389.66,9029.3805,1.2964,47.8313,521.0491,2388.9495,8145.0457,8.4288,0.03,393.3102,2387.2766,99.7925,38.5221,23.2197
1,120,-0.0003460848471618673,0.0003512021750465837,100.0,518.9163,644.7537,1593.2789,1402.445,14.5857,21.6088,553.5731,2379.9524,9056.6377,1.3001,47.7946,519.9868,2388.9801,8138.8358,8.42,0.0301,392.4145,2384.8487,99.991,38.5894,23.1528
1,121,0.002400658303995502,0.00020491738146097535,100.0,519.262,644.2437,1598.9878,1407.5464,14.6145,21.6046,552.1998,2387.5262,9044.2958,1.297,47.846,520.3282,2388.9721,8138.1494,8.4416,0.03,393.8959,2388.0171,99.7821,38.454,23.0559
1,122,-0.0007672023952182653,0.00022048086457498068,100.0,517.619,646.1894,1592.5023,1404.8729,14.6036,21.5697,550.8536,2386.0198,9042.7537,1.2987,47.8121,521.0464,2389.2875,8146.7014,8.4381,0.0301,393.2132,2392.522,100.0039,38.6369,23.1113
1,123,0.001102113281878141,0.0004505446963457367,100.0,518.4217,645.9925,1592.338,1401.7271,14.6292,21.6592,552.457,2386.3412,9015.7394,1.2983,47.7763,520.9842,2386.9163,8142.7038,8.4647,0.03,392.8226,2385.1933,99.881,38.5151,23.0668
1,124,-0.0003223847365072343,0.00014767503142092882,100.0,518.2207,644.0466,1594.5073,1407.6981,14.6043,21.6143,553.4839,2388.5886,9036.8074,1.3032,47.6725,520.7649,2385.9625,8171.7028,8.4292,0.03,392.747,2385.1942,100.0971,38.5448,23.1279
1,125,0.001818381657863527,1.4681757615250379e-06,100.0,518.6758,645.7349,1598.5009,1406.6513,14.5901,21.5855,552.507,2386.6512,9040.9863,1.2991,47.7645,522.2081,2397.2023,8125.1808,8.4317,0.03,392.0381,2383.3039,99.9121,38.4464,22.9909
1,126,0.0009972398610503881,0.0001757399417819247,100.0,518.6111,646.775,1597.0313,1407.3339,14.6239,21.6167,553.9315,2388.8753,9048.7426,1.3047,47.7512,519.7148,2387.1812,8151.7525,8.4019,0.03,393.3426,2387.139,99.8119,38.451,23.0368
1,127,0.000218625337075503,0.0003270580986241195,100.0,519.0053,645.4269,1594.3315,1406.0182,14.6222,21.5915,552.0995,2390.3296,9043.5201,1.2965,47.7609,521.1411,2390.3061,8144.7235,8.442,0.0301,393.7858,2387.114,100.2103,38.4154,23.0886
1,128,-0.0005581369670085608,0.0003060758887490829,100.0,518.3455,645.832,1595.1094,1407.1262,14.6384,21.6167,551.5784,2389.5477,9015.5672,1.2985,47.9318,520.4587,2385.6476,8152.055,8.4205,0.0299,393.5031,2392.2348,100.0029,38.4369,22.9829
1,129,0.004087589951842068,0.0003145283647513781,100.0,518.7161,647.6516,1593.0547,1405.647,14.59,21.576,552.5521,2388.547,9048.8732,1.3009,47.9191,519.7844,2383.8191,8134.899,8.4269,0.03,394.1037,2387.7682,99.8242,38.3935,23.0351
1,130,0.0014543306532541797,0.00023395495838655933,100.0,520.5679,646.6215,1595.8773,1408.0434,14.6266,21.6234,551.8553,2388.7328,9045.5234,1.2995,47.8583,521.384,2388.5619,8130.7169,8.4609,0.03,392.5841,2394.5857,100.1666,38.384,22.9009
1,131,0.001584981075648397,0.00013426004772882678,100.0,518.3757,646.6509,1596.673,1403.257,14.6112,21.6553,552.7003,2385.5186,9020.3863,1.2985,47.9618,520.457,2387.9456,8141.1242,8.4257,0.03,393.8869,2389.9523,100.4278,38.1696,22.9272
1,132,0.0006701526074565235,0.0002158364303284234,100.0,518.5013,644.4817,1599.2973,1406.5939,14.6373,21.5354,551.2308,2390.3023,9023.7154,1.3028,47.9047,519.3689,2381.1251,8151.5296,8.4712,0.0301,395.1072,2382.0864,99.9988,38.3173,22.9198
1,133,-0.0011794103577334055,0.0003170758469635428,100.0,519.5234,649.24,1601.2058,1406.7999,14.6392,21.6595,552.6475,2384.916,9034.7562,1.2987,47.9128,519.227,2393.9962,8124.9727,8.448,0.0301,393.8934,2386.926,99.8065,38.2433,22.9318
1,134,-4.120166881330469e-05,0.00022665361822026497,100.0,519.0027,645.6666,1598.2929,1410.7248,14.5926,21.6233,552.904,2385.8735,9056.7945,1.3032,47.9865,519.8527,2387.2276,8164.2162,8.4656,0.0301,393.8494,2385.8752,100.1343,38.2138,22.9159
1,135,9.952267676475654e-05,0.00017101668860258635,100.0,517.8272,647.0331,1598.9448,1410.455,14.6374,21.5787,551.4771,2394.2668,9038.7183,1.3005,48.0602,520.4921,2384.5571,8137.9643,8.444,0.0299,393.5061,2390.772,99.9754,38.1188,22.8933
1,136,-0.00018713772129377794,0.000365600496259618,100.0,518.1859,647.9695,1595.8167,1409.1203,14.5929,21.6275,551.5234,2392.0566,9064.1484,1.2996,48.0311,520.7434,2391.2415,8138.7207,8.465,0.03,393.7917,2382.3908,100.2595,38.1723,22.9162
1,137,-0.000815111208837527,8.82533727125422e-05,100.0,518.5252,647.3996,1602.5006,1406.3914,14.6136,21.5717,553.0631,2389.4784,9064.8487,1.2999,47.9554,520.3059,2386.7444,8148.176,8.4179,0.0299,393.676,2384.7092,100.1428,38.043,22.8662
1,138,0.0014120679919282365,0.00028318173632588815,100.0,518.0588,649.6551,1599.9758,1410.1537,14.6133,21.6788,551.3037,2383.7103,9011.6646,1.3012,48.0974,519.3047,2388.7089,8152.8443,8.4463,0.03,391.9982,2383.3521,100.0574,38.2013,22.8579
1,139,-0.00025310444401401943,2.6537467799024405e-05,100.0,518.0949,648.0391,1598.9632,1410.7345,14.5954,21.5823,550.8539,2382.2509,9055.0479,1.2983,47.9856,519.2757,2385.5638,8146.4696,8.4571,0.0301,393.7558,2388.8017,100.0573,38.0454,22.8148
1,140,0.0029374229325386447,0.00020775089663496,100.0,518.949,648.0127,1602.5208,1412.7276,14.6033,21.5879,551.3972,2383.8364,9040.152,1.3012,47.8854,520.4825,2388.2127,8148.2077,8.4492,0.03,393.2209,2395.0738,100.4022,38.0189,22.8027
1,141,-0.0017963303123137587,-2.1507559791271967e-07,100.0,519.7098,647.6111,1600.7123,1408.8303,14.5924,21.6386,552.2845,2383.6508,9053.1043,1.3003,48.311,518.9348,2393.8132,8129.6436,8.4423,0.03,394.5517,2385.6363,99.914,38.1106,22.8142
1,142,9.399188834281107e-06,0.00010155943497964742,100.0,518.7194,648.0514,1602.4106,1409.6411,14.6141,21.6201,550.5518,2390.4758,9014.4498,1.2945,48.0945,519.0522,2384.008,8130.9524,8.4605,0.0299,394.5358,2389.1046,99.8808,38.042,22.7609
1,143,0.0019130394620686633,5.097459832199017e-05,100.0,519.1776,649.6128,1599.8458,1408.4782,14.6649,21.5938,552.43,2389.5479,9047.6425,1.3014,48.1897,519.3265,2386.3305,8130.2486,8.4508,0.03,394.605,2380.8272,100.0813,38.1244,22.743
1,144,-0.0011574870263473588,0.00031927976517076204,100.0,519.9183,650.2832,1600.7518,1411.8561,14.6544,21.547,552.319,2391.6683,9044.3294,1.2971,48.2493,520.2569,2383.2788,8138.2305,8.4576,0.0299,395.4663,2386.6822,100.3465,38.0651,22.6968
1,145,0.003242955597978037,3.686425077941365e-05,100.0,518.1095,649.4602,1601.0095,1411.0842,14.6056,21.576,551.637,2390.3588,9051.8789,1.3018,48.3267,518.7203,2386.8336,8160.1393,8.4732,0.03,393.8492,2380.5878,100.1413,38.0075,22.7554
1,146,0.0014623202505587912,0.0001742004365995235,100.0,518.4146,651.5566,1600.5809,1413.2502,14.6254,21.6397,550.2581,2383.3724,9037.147,1.2984,48.2425,519.9516,2392.9205,8119.4569,8.4557,0.0299,394.3704,2385.6311,99.9552,37.9368,22.7297
1,147,0.0013494162909993498,0.0001662532683086069,100.0,517.8989,649.1362,1603.876,1409.8796,14.6,21.5917,550.7191,2387.9087,9043.8277,1.3004,48.3116,518.7145,2384.414,8127.6859,8.4776,0.03,394.625,2388.006,100.161,37.7698,22.7195
1,148,8.933538505613938e-05,0.0004180604365264022,100.0,518.1525,649.7997,1602.2416,1414.4287,14.6076,21.5768,549.83,2392.3374,9042.5429,1.3007,48.0846,518.4234,2387.2866,8132.8354,8.4696,0.03,394.3666,2389.1287,100.1537,37.8864,22.6754
1,149,-0.0026390567829040093,0.00023576156006848778,100.0,519.3869,651.4092,1607.367,1411.3281,14.6454,21.5724,550.5686,2388.9904,9030.6636,1.2995,48.3788,520.0155,2388.6008,8155.3589,8.4676,0.03,395.8887,2389.4189,100.1142,37.827,22.6423
1,150,0.002208759339013923,0.0002784505274060159,100.0,519.5283,650.4927,1601.6537,1410.3958,14.6205,21.5644,551.6685,2395.2522,9035.8865,1.3004,48.3536,519.153,2384.0564,8158.4305,8.4757,0.03,395.2369,2387.586,100.1598,37.7684,22.6126
1,151,0.0008195732502508392,0.00024429755552362676,100.0,520.0441,650.4708,1604.0223,1411.1687,14.6154,21.5872,551.2315,2393.6682,9020.164,1.3031,48.4363,519.0507,2383.2169,8129.736,8.469,0.03,394.9356,2387.8729,100.1559,37.6487,22.5805
1,152,-0.0008427556943035462,2.564288529379423e-05,100.0,517.8503,652.0011,1605.4997,1414.3868,14.6273,21.5991,549.6424,2386.5956,9041.1289,1.3005,48.4262,518.7663,2389.9001,8127.3637,8.5124,0.03,394.7623,2386.2558,100.1623,37.7834,22.6026
1,153,0.0014317163379943983,0.00010397394088787692,100.0,517.6056,652.1078,1609.1846,1411.3728,14.6112,21.5731,550.9278,2383.9011,9031.8294,1.2953,48.3355,518.6084,2386.9471,8136.5116,8.4761,0.03,395.3616,2388.568,99.9662,37.6778,22.5886
1,154,0.0032568663092939387,0.00033783345253571924,100.0,518.1386,651.0299,1607.6322,1415.8381,14.6472,21.6448,549.1339,2382.7409,9034.1705,1.3039,48.4748,518.4935,2387.1451,8136.0198,8.4986,0.0299,395.5648,2386.0671,100.1588,37.5839,22.4764
1,155,0.0020084125863962026,0.00022537197006755846,100.0,518.5834,654.0224,1609.6134,1415.8802,14.5722,21.5605,552.0391,2387.7669,9041.5635,1.2984,48.5121,518.9306,2391.7991,8116.1012,8.4932,0.03,395.3344,2386.3644,99.8229,37.6335,22.498
1,156,0.002856216358791344,0.00018230334394974507,100.0,519.6194,653.4668,1606.8548,1417.8376,14.6338,21.6063,549.926,2380.9431,9053.041,1.2991,48.4042,517.5315,2387.2573,8127.1006,8.5064,0.03,395.0796,2389.1599,100.2054,37.5869,22.471
1,157,-0.0012218023704662385,0.0002463142750572433,100.0,518.5533,651.4956,1606.922,1414.385,14.6345,21.6022,549.623,2383.8656,9038.9715,1.3003,48.538,517.5776,2385.9377,8142.463,8.505,0.03,396.3755,2387.8248,99.9716,37.5355,22.3988
1,158,0.0012451908397243343,0.0004205709692794846,100.0,517.5595,654.6761,1602.2542,1414.5575,14.6228,21.6206,548.7087,2390.8778,9045.6858,1.2991,48.6349,518.4661,2387.6146,8142.7551,8.4869,0.0301,396.3617,2386.4857,100.0768,37.4977,22.429
1,159,0.00022654805108961965,0.00018608334343752964,100.0,518.1822,653.9309,1613.1782,1418.5731,14.5963,21.6042,549.2855,2383.653,9047.7708,1.2992,48.6587,516.9754,2393.3652,8147.2101,8.4987,0.03,395.5983,2391.3162,100.0822,37.5796,22.4231
1,160,0.0020482431040757996,0.00014052441546226116,100.0,519.158,653.8497,1608.6704,1416.1407,14.6136,21.6067,548.3031,2391.3754,9027.5026,1.2991,48.6915,517.8902,2382.6951,8149.0863,8.5113,0.0301,395.1881,2390.4772,99.8209,37.4109,22.3124
1,161,0.0035756087444659087,9.367451957656996e-05,100.0,519.8219,654.3777,1608.3852,1418.4404,14.6307,21.6355,548.7427,2385.2303,9046.3485,1.2998,48.6588,517.2546,2390.9012,8156.327,8.5044,0.0299,396.2918,2389.7717,99.8666,37.3855,22.3273
1,162,0.002620978618113453,0.0004181240687453529,100.0,519.6758,655.3752,1607.3778,1417.1131,14.6166,21.6276,549.4484,2388.2402,9050.4322,1.2999,48.6801,518.5401,2386.8886,8126.5887,8.4942,0.03,397.1767,2392.5263,99.9133,37.3956,22.2896
1,163,0.0031453925934634185,0.00011849397729474863,100.0,517.8998,654.2536,1608.3762,1419.2467,14.6571,21.633,548.545,2385.9985,9051.5231,1.3004,48.6648,517.7039,2388.1693,8149.2714,8.5092,0.03,396.1811,2389.6047,100.145,37.2936,22.2774
1,164,0.0005442970505006948,0.00023470774889986211,100.0,519.1748,656.8458,1614.2808,1417.2954,14.6052,21.5757,549.649,2392.3986,9037.4579,1.3025,48.745,517.7782,2391.1168,8118.1901,8.5104,0.03,395.8307,2391.5509,100.0382,37.3076,22.2896
1,165,0.0029184555069048383,3.446236691401173e-05,100.0,519.3248,654.7161,1610.2306,1419.4068,14.6674,21.5974,547.8297,2388.4028,9068.6639,1.2988,48.8023,518.3276,2391.4771,8142.5658,8.4982,0.03,396.939,2386.8775,100.1163,37.277,22.2312
1,166,-0.00034491689294493654,0.00019908734334673668,100.0,519.093,653.9963,1614.2788,1418.2051,14.6118,21.6576,550.4679,2389.7773,9037.3817,1.2961,48.6795,517.341,2385.8793,8146.3225,8.5231,0.03,395.6699,2381.5275,100.042,37.1623,22.1663
1,167,1.0101922008941841e-05,0.00030335594510084096,100.0,518.9266,657.8659,1607.5258,1419.8023,14.6296,21.6072,549.65,2387.8657,9059.7552,1.2974,48.9065,516.5945,2391.0567,8126.6414,8.5143,0.03,397.7168,2385.1425,100.0338,37.2196,22.217
1,168,0.00429738544207528,0.0003003940025459221,100.0,517.6862,656.5055,1613.618,1420.6321,14.64,21.6466,548.4486,2385.5717,9066.7424,1.3001,48.9728,517.1451,2381.3351,8140.4404,8.5149,0.0299,396.7036,2385.4759,99.9597,37.2067,22.1512
1,169,0.002171472930342299,-6.466758556590853e-05,100.0,519.4667,656.5124,1613.9119,1420.6337,14.663,21.6594,548.5977,2381.9659,9019.1481,1.2993,48.9932,517.8947,2389.6994,8131.9353,8.5394,0.03,396.6469,2388.2019,99.9043,36.9872,22.162
1,170,0.0012905850057809809,0.00027211300230868687,100.0,518.531,658.0349,1615.2154,1420.4138,14.6369,21.6332,548.6124,2382.1452,9051.1418,1.2967,49.0142,517.4036,2386.5095,8144.8185,8.5502,0.0301,398.0542,2389.122,100.1926,37.0547,22.0681
2,1,-0.00012592207588380932,0.00033163573247118195,100.0,519.6395,640.7537,1586.1991,1396.9968,14.6608,21.6128,554.2565,2390.0497,9030.9604,1.2996,47.3857,522.1338,2384.6112,8143.0253,8.4234,0.03,392.4855,2383.6664,99.8214,38.8628,23.3026
2,2,-0.0011172487151077841,0.0001517018984457721,100.0,519.605,641.62,1589.76,1399.7783,14.6242,21.6213,554.7915,2389.9242,9055.225,1.3008,47.4839,521.2577,2377.01,8133.7959,8.4,0.03,390.9784,2390.6894,99.7204,38.8744,23.3018
2,3,0.0016481607612822233,0.00028702919303911286,100.0,520.2327,643.6216,1592.2243,1403.6365,14.6211,21.6129,553.9007,2389.137,9059.1287,1.3,47.4699,521.1604,2393.7322,8138.8472,8.4171,0.03,392.2724,2381.484,100.0199,38.814,23.3557
2,4,0.002163756568839951,0.00017198296028172279,100.0,518.1068,641.3912,1591.0394,1399.1445,14.6573,21.5759,553.7503,2384.4389,9024.2388,1.3008,47.4123,522.5659,2388.1338,8115.4624,8.3991,0.03,392.7238,2386.0888,99.9496,38.7593,23.3526
2,5,-0.0023864641196617237,0.0002221017835604507,100.0,518.6271,642.5709,1591.1275,1402.758,14.6202,21.5532,555.5881,2385.7482,9055.9591,1.2994,47.5218,521.6087,2386.4043,8149.0398,8.378,0.03,391.9876,2389.1327,99.9055,38.7346,23.3197
2,6,-0.0008546655599439563,0.00025733346379564143,100.0,518.9178,642.2242,1593.2224,1402.9701,14.5962,21.55,555.4084,2396.0872,9033.4069,1.3005,47.3981,521.0984,2398.4109,8143.3315,8.4105,0.03,391.2447,2389.225,100.2748,38.9345,23.2915
2,7,-0.0003659641517632954,0.00026512020612352573,100.0,518.6827,642.1682,1587.8456,1402.2741,14.6208,21.6081,554.3062,2389.4383,9030.1015,1.2979,47.2867,521.8983,2394.7989,8151.0263,8.4094,0.0299,391.7674,2385.5996,100.048,38.8328,23.3242
2,8,0.000332816735687615,6.09122996892594e-05,100.0,519.9736,640.9698,1586.6555,1398.9696,14.607,21.6345,554.6,2386.2934,9050.4874,1.3043,47.4961,521.828,2390.5501,8127.5852,8.4453,0.0301,391.664,2390.0031,99.6852,38.869,23.3101
2,9,0.0015741480629573581,0.0001348086047141744,100.0,519.5151,641.3906,1592.5519,1399.7273,14.5793,21.5938,555.7847,2382.1949,9029.3948,1.3006,47.3987,521.303,2385.117,8146.3592,8.4067,0.0301,391.0367,2393.1176,100.1153,38.8601,23.3234
2,10,0.00023763133925358592,0.00010261634096390736,100.0,519.9991,642.1625,1586.8568,1401.4833,14.6246,21.6357,553.8889,2384.7497,9028.764,1.2979,47.5169,522.011,2391.0161,8143.971,8.4031,0.0301,391.8853,2381.6659,100.1225,38.827,23.2996
2,11,0.0006340385075007738,0.00023306370749476166,100.0,517.7443,641.874,1589.6931,1403.3223,14.6011,21.5905,555.2726,2390.1819,9046.2083,1.2985,47.5441,521.6261,2388.2755,8139.5658,8.4111,0.03,391.8185,2379.6394,99.9457,38.8462,23.3136
2,12,-8.252905638459515e-05,6.416107981839481e-05,100.0,519.0693,643.0122,1585.6821,1399.9364,14.6025,21.6192,553.9754,2382.5978,9059.5224,1.3008,47.4383,520.8454,2383.7328,8135.3991,8.3857,0.0301,391.5792,2387.7502,99.9361,38.8618,23.3416
2,13,-0.0029898785172463617,0.00026947979518978705,100.0,518.5691,643.3415,1590.654,1397.3277,14.593,21.6489,554.9803,2387.059,9052.9557,1.2988,47.5401,521.4396,2385.2112,8140.6362,8.4069,0.03,391.7412,2387.6392,100.3758,38.905,23.2997
2,14,0.0012611187470549174,8.659158375242247e-05,100.0,519.8285,642.1389,1592.215,1402.6639,14.6387,21.6375,555.1229,2395.2601,9049.8689,1.301,47.3298,521.1901,2383.7037,8142.3975,8.4191,0.03,391.2033,2392.4285,100.0928,38.8497,23.2702
2,15,0.0011992551519031142,0.0002484776353036821,100.0,519.5381,641.5423,1588.8244,1398.9767,14.6276,21.6056,554.2515,2385.8146,9056.2434,1.3019,47.5253,520.403,2389.3249,8147.023,8.4107,0.03,392.6863,2390.5076,100.1663,38.9529,23.3495
2,16,0.001675888347535068,0.00024496687946340325,100.0,518.936,643.1317,1590.3845,1402.0111,14.6165,21.6033,554.8358,2387.15,9035.0397,1.2998,47.4999,521.2851,2394.0514,8138.4163,8.3984,0.0301,391.825,2394.7484,100.1073,38.8786,23.2869
2,17,0.0012821595079000009,0.00012502888509188754,100.0,519.2732,642.206,1589.8519,1405.3435,14.5988,21.5708,553.9436,2390.2562,9067.3088,1.2992,47.5367,521.1405,2388.0673,8116.4463,8.3926,0.03,392.652,2391.5904,100.07,38.6931,23.2859
2,18,-0.001163219281513275,0.00020331792617178722,100.0,518.5079,643.2348,1593.5528,1403.017,14.629,21.6646,554.0437,2391.7727,9035.9584,1.3007,47.5451,522.003,2385.4907,8141.2689,8.4228,0.03,393.5649,2390.6555,100.0727,38.7589,23.2978
2,19,-0.0007171283704504722,0.00036957006323727317,100.0,518.5556,641.1212,1590.0305,1400.7378,14.6352,21.6256,554.8273,2387.9971,9048.9163,1.2967,47.3586,521.4699,2387.0444,8121.2112,8.425,0.03,391.7637,2389.2216,100.1218,38.7525,23.3386
2,20,0.001365275632745147,0.00027023755219817303,100.0,519.2275,641.2839,1592.6936,1402.6565,14.6519,21.5795,554.7969,2385.2993,9029.5841,1.3026,47.4248,522.0561,2387.5669,8150.6427,8.4048,0.03,392.5053,2377.7841,99.9779,38.7781,23.3664
